at,content,repliedAt,replyContent,reviewCreatedVersion,reviewId,score,thumbsUpCount,userImage,userName,sentiment,errorRelated
2022-01-03 20:42:24,lol vodafone no.1 number 1,,,,gp:AOqpTOFeCA6jqYQWaMFlyjkekCG721qW8H6PmBzOxmPGpSRlsgrr79Ocw-ROe8XsWmIqJm739sRuKjHnJImbow,5,0,https://play-lh.googleusercontent.com/a-/AOh14GgoS20a4Kq_x-RJv1qA79UyutHocodrtlcBvnDP,Mohamed Gaming,3,0
2022-01-03 19:31:09,all,,,2021.11.1.1,gp:AOqpTOHyR42A1EUh_PFpyrCwq3-0Xgl3bx__FoUiWOGLZJYhYp7FZT6RLtcoD2taLxxPUAPyGSBLRjRGPqCiQw,5,0,https://play-lh.googleusercontent.com/a/AATXAJzBcx1RsW9chZ1235zGTO3ts0W-e4yqEN3KvTvY=mo,Mohamed Hassan,2,0
2022-01-03 19:30:30,worst app i ever seen... wait i stand corrected .. worst app ever created,,,2021.11.1.1,gp:AOqpTOFgcXQ3BC8p8oi7of9MVBgiT35o7uaa_nD6nvJuJheuxjG7rsKAGG73rjXQpsrTtnsfGg2Kq7wx08QxcQ,1,0,https://play-lh.googleusercontent.com/a-/AOh14GhpnhXs_tLAGIcTKHrlB9hLa7S-TUgLEdSK3QANIw,elyas elghannam,1,0
2022-01-03 18:31:11,not good we can not transfer money dsl internet this page not open,,,2021.12.1,gp:AOqpTOEzA6v58dIrR2TIGa-291G4NHsSlcEz5TUMX5igieEkL_rEfKf1aV5EmslYIZ_0GC9qeBWavUvl3fRn6w,1,0,https://play-lh.googleusercontent.com/a/AATXAJz-FeYo2k4ViUNDjTZHnDaB_NGeKC3bAN-r8R-L=mo,Mahmoud Yousif,1,1
2022-01-03 16:43:07,"the worst application ever.useless,nothing works",2022-01-03 17:07:23,"sorry for inconvenience ,Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt",2021.9.1.4,gp:AOqpTOEnv5f1JTnWKnOI6bTf_XbhYKt1FvbBXobRCI63jCwKrUN_nCWSwQDqVl8Xkr9UTJAclM8Z4oQ_m57PzA,1,1,https://play-lh.googleusercontent.com/a/AATXAJw5ynqYOfz5ExiEav7f46U-f2H1UYWqT5mo-BNn=mo,Yasmin Semsem,1,1
2022-01-03 15:28:47,the app is not working after update to the latest version. what can i do ??,,,2021.12.2,gp:AOqpTOFBYbhwXvWZ4BTlxBCD9-Ea889lnL_RQ0bAKxw6bXHUisu2kUgvMnrhEDGRB_1fZFUq0GuNoT-dtXE17w,4,0,https://play-lh.googleusercontent.com/a/AATXAJxhdwyV19Qy0xTvxfNmX_shVZrima36fWJl2BcB=mo,Ahmed Salah,1,1
2022-01-03 15:02:58,the app doesn't allow me to pay my invoices,2022-01-03 15:57:46,"Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt",2021.11.1.1,gp:AOqpTOFQmOlq_4GpPD56AS9O9-MTbPlGSiGQs-lHbwUHLgdhVI3A6s3p4XBthz8ZXKG4EYljWvpuWrZDNZWwaQ,1,0,https://play-lh.googleusercontent.com/a-/AOh14Gii_OHmmwJbluk84CVyWhmCGkH7vtQohHRY8IBz,Youssef Nosshy,1,1
2022-01-03 12:09:31,very bad app and service. customer service is the worst literally zero help. i buy minutes on the app and they never work still uses my credit. better to work with another company.,2022-01-03 12:25:03,"ممكن التأكد من تحميل آخر تحديث للبرنامج من اللينك ده http://vf.recover.me ولو بعد التحديث لسه بتواجهك نفس المشكلة ممكن تبعتلنا رقم تليفونك من خلال رسائل صفحتنا على الفيسبوك: https://www.messenger.com/t/Vodafone.Egypt علشان نقدر نساعدك بشكل أفضل
",2021.12.1,gp:AOqpTOFZ-ga2_aRF4VRbC1KeJLyhNF4iadl3_U8HzuIyOfCsRF173AeKD_7LX_fmGT1wKPAUlI1qOg8dJ2sLww,1,0,https://play-lh.googleusercontent.com/a/AATXAJximq3AIwnmU3rKDLp5hDqsp3X-xH59YXr-i4u0=mo,Mine mune,1,1
2022-01-03 10:15:59,effective,,,2021.12.1,gp:AOqpTOEepH4c0UTROsxmpdEHkvU6y_y2sZGePAiXnx0xG2XKFbR88JL5eNc3QhfAGqhhSjDSjlYN6LCB1jrw7Q,5,0,https://play-lh.googleusercontent.com/a/AATXAJxOy9PH3c1W73miH7ogXJrb0fIuN5crDvy0N_-H=mo,mody khalifa,0,0
2022-01-03 09:04:27,app is not working after last update,,,2021.12.2,gp:AOqpTOGK6sgqWp9xi1_UfLBzInlfIplaCiXYwauU6NpUvLNDrUtcHwZMcwV77i9rQesKFoTy7Lv3HE73r7K95g,4,0,https://play-lh.googleusercontent.com/a/AATXAJyRuXFSxeSNHKwLuO7AIEwE68D0K615noz5OdrS=mo,Shady Talha,1,1
2022-01-03 08:18:17,sometimes vodafone cash don't work properly,2022-01-03 08:27:15,ممكن التأكد من تحميل آخر تحديث للبرنامج من اللينك ده http://vf.recover.me ولو بعد التحديث لسه بتواجهك نفس المشكلة ممكن تبعتلنا رقم تليفونك من خلال رسائل صفحتنا على الفيسبوك: https://www.messenger.com/t/Vodafone.Egypt علشان نقدر نساعدك بشكل أفضل,2021.12.1,gp:AOqpTOFSYowgZOFDFIDUKyYVsq3dt67Ajh8VMIsvsYSo93XLKTXWfVZPklrJLzDeL5-1oQAjgcsx7Os4TRWhyw,2,0,https://play-lh.googleusercontent.com/a/AATXAJy18er7hHo9-WFYIw_hXIDeaVPM62B2WnD2S5HP=mo,Fatma Ibrahim,1,1
2022-01-03 04:38:35,number 1,,,2021.8.3,gp:AOqpTOEOAUgdNnLaBSMo9TezxBZFSevWvvH-hJsTA-j4cNwNxdnt1LBQKZCuwzolFslMIbwR_jmx0GsU2Ze7Bg,5,0,https://play-lh.googleusercontent.com/a/AATXAJyuLbDImP8e2I-hmo8E_fij377EcWGmpbAzoag=mo,Esso Manchester,0,0
2022-01-03 02:02:31,not a good pro,2017-07-22 09:10:29,"Could you clarify more ?
^HB",2021.8.3,gp:AOqpTOFqXLzwaM6Ak8hvacCpLqB5J0-ax49gSlyr3DHufIykFsED958HSF1DbW-k0_yvD3aq6HASv-IZ6hEe8A,5,0,https://play-lh.googleusercontent.com/a-/AOh14GiOYVuGZx8B2cxhoBNP-Am8ERdCQ26lZiJh4Xuk0A,Peter Metry,1,0
2022-01-03 00:47:06,the worst app ever,,,2021.9.1.4,gp:AOqpTOHlKFpgqW5HuwjzoMRaWGgHAhz_9Adbixn3T-VhD_Lf-o9-Ny4PbwUDD87S70xD_vAjyKc7UeTnIPLgOg,1,0,https://play-lh.googleusercontent.com/a/AATXAJzaw0wiS8vdbVQdOat2i6PEBwQISqB0Ja9LDR5Z=mo,Mohamed Ali,1,0
2022-01-02 23:44:56,very bad services,,,2021.12.1,gp:AOqpTOFcJO44Xovea1DRIoWiZziwN9CkJg5QJi2Z16jnblbfBK8t_5JMAeUFbpuLzsGTy8TCu_eKv27FNQ6goA,1,0,https://play-lh.googleusercontent.com/a-/AOh14GgZblqFkOME32zPv8WVn8usIBb18RLkTmrnHJ8oYQ,Mohammed Asaad,1,0
2022-01-02 21:34:27,awesome,,,2021.11.1.1,gp:AOqpTOG3NapegmjjavRIOUNchhxDrkYD_vLX0awYNSr3rcVr8c4tp4FJwUigOubAL8Rdg9PkqUO5dHbTVw4cAw,5,0,https://play-lh.googleusercontent.com/a/AATXAJz8izkSxM80Q40pzPL8BX_mQFFOL-J4pUJwKikE=mo,Mo Hassan,0,0
2022-01-02 20:32:28,super app. one of the best.,,,2021.11.1.1,gp:AOqpTOE9OIWjug6QKXpV3FJwgsYmIpK3aq_0ZlPifi2bErCSyjbcM638NxMqSXk3TDSDnQfrTzGZiW77uga1AA,5,0,https://play-lh.googleusercontent.com/a/AATXAJyENNjSOQxiLQyRPYNmh9JNSAmP1uXzIeWRoDE7=mo,Barrie Hurren,0,0
2022-01-02 19:09:23,"i'm not able to use dsl feature ، tried to update , uninstall install back again and still gives errors",2022-01-02 21:12:51,"You can be sure to download the latest App update from this link http://vf.recover.me and if you still face the same problem please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better
",2021.12.1,gp:AOqpTOENDfyNpnPvSXNdD4DcWEIc6cKyJQTYIpmnU3K5PQXPbZkiTj_P2revdmfeOQF_nHI14o2SsH56-D393Q,2,0,https://play-lh.googleusercontent.com/a-/AOh14GjJf4qZ-luk8NGoCWj-c_vOHFHAm8JlTYc1n-3dtw,Sameh Gharieb,1,1
2022-01-02 19:01:46,very beautiful 💜,,,2021.12.1,gp:AOqpTOG3136eiywIKQ87vX1Rvdf5pdjxiGlkGYf91Kpx02S8z5_br0-cKZE_H9-QrL0B0IO49vs4KGT3Uesp8A,5,0,https://play-lh.googleusercontent.com/a/AATXAJy8SUFfpW8d_PcxIJ8sjAF5uVV08ZAdy0Xh3iwC=mo,شروق اشرف,0,0
2022-01-02 16:46:55,very bad شرك ة حرامية.,,,2021.11.1.1,gp:AOqpTOGi1fwtrjKF8A-4Jjb3_dXe_OwH_o0qfnSRfcc0ikbnnxHyRatvyws1uEmkpwpsgX5NoeCFE8KHouhPGw,4,0,https://play-lh.googleusercontent.com/a/AATXAJzss-JNO6Gsfw520OL114O1UVXaSs3tt3y73x0o=mo,Dina Aziz,1,0
2022-01-02 16:32:31,the dsl connection to this app stopped working and it's so annoying,,,2021.12.1,gp:AOqpTOGSkSA3Gl0PZe84Iur1dY9f6Dc0-CNeP5INzQ_ryEWfOonYVVV1UvTSq0szDEu-05UKcgBGRzivwBnH-w,4,0,https://play-lh.googleusercontent.com/a-/AOh14GjwLxKv0bLGgEFffVPRqkPGbbx_T8DGGfSomA6Y-g,Bola Bishay,1,1
2022-01-02 13:01:20,i can't find yor benefits button to see family members consumption on the app ?,,,2021.12.1,gp:AOqpTOFpYQzCz0SJVq81bfT3sjLVeUR_jXZ-_OWF_Sgi0qkUxKRb8hV_jpifDtKawbS8_dmuNwmfBkm-g1iPqA,2,0,https://play-lh.googleusercontent.com/a/AATXAJxLFSaQU-5bcuUd22yjtp9-9BxHJhhF5PFlk26z=mo,Hany Moro,1,1
2022-01-02 11:13:37,problem with ana vodafone not working also i can't update is says something went wrong ....,,,2020.11.2,gp:AOqpTOFXlDinFzd3nheHZrQRQlU0S8RDiGinwOl51PXp-38guKMngeFVqr-lxorQySo3A5OU_wIYCDvLLt_ycw,1,0,https://play-lh.googleusercontent.com/a-/AOh14Gh5saGf1BVp-3NplkZK0YCAwbfl5j9L39ldoEu3tQ,Mostafa Khalifa,1,1
2022-01-02 10:29:48,no dsl subscription details and options to pay,2022-01-02 11:06:27,"- ممكن التأكد من تحميل آخر تحديث للبرنامج من اللينك ده http://vf.recover.me ولو بعد التحديث لسه بتواجهك نفس المشكلة ممكن تبعتلنا رقم تليفونك من خلال رسائل صفحتنا على الفيسبوك: https://www.messenger.com/t/Vodafone.Egypt علشان نقدر نساعدك بشكل أفضل
",2021.12.1,gp:AOqpTOFc8KaQNwj0zcNsDrAhDnvczGx9SPnmbbVmuiN2sv8h9_kbQFiSM1rWDiRI8C5TqNhTUtSaSFK3UnpWsQ,1,0,https://play-lh.googleusercontent.com/a-/AOh14GjHAxNKtWSLBC7NiFhIbGFlt3pBOK_q0HK7LCLwrA,Ahmed Heiba,1,1
2022-01-02 07:06:55,"actually, i wanted this rating to reflect on vodafone itself as a company. i'm a red customer; your plans are nothing but a scam just to get customers to subscribe and leave them with nothing. all your long waited gifts represent a huge disappointment to all of your customers. in addition, it's obvious that it wasn't planned well this year. last year was a success this is something no one can deny; however this year, i wouldn't recommend vodafone to anyone.",2022-01-02 08:00:40,"لو لسه بتواجهك نفس المشكلة ممكن تبعتلنا رقم تليفونك من خلال رسائل صفحتنا على الفيسبوك: https://www.messenger.com/t/Vodafone.Egypt علشان نقدر نساعدك بشكل أفضل
",2021.11.1.1,gp:AOqpTOFb1VM6jF2fPFug9g5kT8fqyKRIXL5onXNNywribNBHnhdpXbmLnx8DREFpGgiFLA1xMZxclTy8KC_d-A,1,4,https://play-lh.googleusercontent.com/a-/AOh14GgZjx89xF-DHEU9lpFJaeEcNdMLb-0wXCy87JwLTA,Riham Farouk,3,1
2022-01-02 03:49:38,offf,,,2021.5.2,gp:AOqpTOGrHnVne1nO8pp6GzphDOmCQI_lrpqy9USZevGHTnk-kVgJCoCmB5TSTRBeYSSSr46chopcGKKsm3nKcA,5,0,https://play-lh.googleusercontent.com/a/AATXAJxbEDfJ3n-puxGolcF54V0j5CFV7wI2O1n6Hwx1=mo,karim 100iQ,2,0
2022-01-01 22:16:53,the best program ever,,,2021.11.1.1,gp:AOqpTOGZ8-CB7TgJ_OGPFfMCLCZVX5IFFwPVHo7WzSpL9JOfkE4hUTkrMcIyiFL4L9kwMjkMa22y4OJSGYmyRw,4,0,https://play-lh.googleusercontent.com/a/AATXAJxbDM9dWe7lBeoAyCf_n4BaoeJU2xwCCoGrigX7=mo,Mohamed Adly,0,0
2022-01-01 20:51:30,since i last updated it ... it is not working .... what can be wrong ?!,2022-01-01 22:41:06,"Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt

",2021.12.1,gp:AOqpTOGUfLUNhxqlGa3-AHrtLa65QQbzJRW6eeDX_TppGw7UybwsBTyrCi3xu__ZqwiqDlCBGhAQMLopHZKYAQ,1,0,https://play-lh.googleusercontent.com/a/AATXAJwO5DqWyCoX-5QDWC9g1gPpJI3AXnGmh7sR97hU=mo,Ahmd Ebrahim,1,1
2022-01-01 20:18:10,i cant show info about my adsl.. nothing happen when i press vodafone adsl,,,2021.12.1,gp:AOqpTOFzrFjU5qNUWQEY5cobzGBwf4d8yFd0rn-F6hQYFQUNhe1fqP4W49A-s_SzLOzp9AdFqI6IubWun4Kzgw,1,0,https://play-lh.googleusercontent.com/a/AATXAJyFY4XV53N9s8qAoTyqLzt6M6iQwVQNcRbQ1Sg4=mo,Ahmed Mohammed,1,1
2022-01-01 20:15:05,"i can't use app while abroad, not able to see my adsl or even can't check my vodafone cash balance and transfer balance",2022-01-01 22:40:55,"Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt

",2021.12.1,gp:AOqpTOHlKE6SuFDVFsUCQ3lGyxFUR9hjixQHoApVYAsJulTgtPXXACzchNsNnsOG477je63UiKp8gD-WmV68Mw,2,0,https://play-lh.googleusercontent.com/a/AATXAJxl948gdiraaZ_wFekoHEm6xZBtwZu-MrfkkBtt=mo,mohamed gouda,1,1
2022-01-01 17:18:17,"reinstalled the app after i read i can recharge vf cash through it! but there is a catch, it only works through mobile data not wifi! so if you are abroad it's still useless :) if you guys are not confident with the app security better do something else! i gave 2 stars for good user interface though.",2022-01-01 17:45:37,"Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt
",2021.12.1,gp:AOqpTOHyYa8JHrg_5eUAS-o-kDShpkqKn2EJqOPjQdOvPr6o2fQuptesFcRXlm2Qps5c3FfG-94PguQ0BTXgCA,2,27,https://play-lh.googleusercontent.com/a-/AOh14GiAQUc0evV6ZpsAUrTYKMN6tHaiAfRtpwlpJjRvHQ,Mohammed Elrawy,1,1
2022-01-01 16:34:53,very goooood,,,2021.12.1,gp:AOqpTOEimRMg2uEqVHdt7WtxM2o4U2BIgmJxS5xyhfCrQbIqjJ8k4rNRVNSUp6Sc82E1fAUUAGZEF1FYZc4Sfg,5,0,https://play-lh.googleusercontent.com/a/AATXAJzDgUEsYVWtBXPqQLGcOSR4Y5Mjun1ZY_c7xxUY=mo,Esraa Kamel,0,0
2022-01-01 14:40:46,the app is so bad and when i try to top up from it the money goes out from my bank and vodafone put it on hold and no one helping call center or the store.,2022-01-01 14:50:21,"Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt",2021.12.1,gp:AOqpTOHYwJS6MvaTJOJr6a-l3D4DGocoC2JQXGC6YiysJ0jn76xYKJklP48J77drngU84_t18hwNhfHlmSgBRg,1,19,https://play-lh.googleusercontent.com/a/AATXAJynShns0UnrZMP7RLV60o5x4q7lamtK_zBjckBw=mo,Shihab Ismail,1,1
2022-01-01 14:24:30,it's very good 😊,,,2021.12.1,gp:AOqpTOEWWNibxum_UHyuCgiJWrr9F3wWp-wf1OnV1PhsJWWoxi10ePFmgsHJ-oyallZ0igvtRFsI7sQZ9QtjlQ,5,0,https://play-lh.googleusercontent.com/a-/AOh14GiT5yFJYmrJciG1r3N78QSr62dtKWBJZTlfS_VX,Ramy Farouk,0,0
2022-01-01 07:37:34,"the app services aren't stable after updating to android 11, and vodafone cash services aren't functional anymore",2022-01-01 12:17:51,"Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt",2021.12.1,gp:AOqpTOEsJqgUjzIisb6PkeUV2-q6ThRijz_QZPvHa7dLTioVn7VVolAknsi1A3zVrpKp8bOccHXLcub-qeRhyA,1,2,https://play-lh.googleusercontent.com/a-/AOh14GjIa20tx4-0eZ4_7QeXMLU9FVTWUGITUe1eCxBR3A,Mahmoud Hossam,1,1
2022-01-01 07:03:35,very useful 👍,,,2021.12.1,gp:AOqpTOFuFRcoKwXhlIVxh9zC_T-JexsVgJI2I9CqIsN-9f71UTHeWXQrIgSzsfYLbWV3Y_eckddsPA9bxfQNUA,5,0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A Google user,0,0
2022-01-01 02:16:34,i hope more flexibility in app,,,2021.9.1.4,gp:AOqpTOEwqiUzNimz9VTTQXwiLMyY1ujpWVlKDBJBODBajkk6BiB7HSKXq2Z1Si7xcYE5Gi-Y8qmHWEVzri-eSw,3,0,https://play-lh.googleusercontent.com/a/AATXAJxkb6kWh-qVgbAyf70jXH4_eKRTGwziRnT70DIl=mo,Shady Khalil,2,1
2022-01-01 01:03:33,nc app,,,2021.12.1,gp:AOqpTOHOEIu715QhxhaYmKdIXq6ISt-Pb8OqjFDKrT1ENkVrYxgiPrU_UwZFAzz1EQfvuQiKgLtuqqRpjNxvCA,4,0,https://play-lh.googleusercontent.com/a-/AOh14GguuIT4Y6xWaiomHyB3WLfpHpTWyBUw-3aQJesJQw,Ashraf Esmail,0,0
2022-01-01 00:40:48,"very bad. can't check dsl balance. and when called custoner services, a peraon says reinstall. at the end if the day nothing happend.",2022-01-01 12:17:44,"Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt",,gp:AOqpTOHToS_gqM-ipg30GiulDO_3nb9kzfWEoEno6rUawqLrL4r2kRORxb_t1tYvVd43wsTXLmnmr_ldzvKAxw,1,0,https://play-lh.googleusercontent.com/a/AATXAJyPKlknOiOXHbUPAQh1_h05QdnavJbE5zxYkGPt=mo,Reem Bassiouny,1,1
2021-06-28 21:42:53,rich,,,2021.6.1.1,gp:AOqpTOGD7nYabc32jwv3ykq5hGvdFQRldYeKEAseIJ_h4ea7sdvWPvhCQG44WtkBLt4XJE2b7rpalvKRJk5ZzA,4,0,https://play-lh.googleusercontent.com/a/AATXAJwyinuT6U6CFLyJB03WtkZwBq9hhqMTblRBlXZj=mo,Ahmed Fathi,0,0
2021-07-28 15:05:21,gf4f,,,2021.5.1,gp:AOqpTOGvz_GgC_cIuHAWBDVNaIaMe9GVVcYDZesko6BMTV_IF4tDSaDtze9ur0n8ZVKLdwtPlQpMULYk4ek-sw,1,0,https://play-lh.googleusercontent.com/a/AATXAJywFgyqr8IK0gf18rqsSZ-g4tAdQU5zvsTvsAc8=mo,mohamed kabbary,2,0
2020-02-01 19:53:49,alaa,,,2020.1.2,gp:AOqpTOH-Yb83Y5ECCu3HUYBOG_J65yZ4N7BpvSnwCf_Vyo1kcCHosMvdcJRI7HojCx7C3LnCpkbUz2VXGbCgvQ,5,0,https://play-lh.googleusercontent.com/a/AATXAJyMJl1UgDMOAN_4KIfHobs_yVfjUX15l96Lho_b=mo,Ala Hasan,2,0
2020-08-15 16:58:47,nise,,,2020.7.1,gp:AOqpTOEehY5SlbZ9qywohMSVkCr-IVBR85Nlt5D5BO47EHUS43WPuS3JiAOdYsW67fUUcSLVVo_Fs5E0DuHKUw,5,0,https://play-lh.googleusercontent.com/a/AATXAJx7llx65Dhkcwdr1450YrGUWq-2SQvEPzDy8jsS=mo,Ahmed Mohi,0,0
2020-09-23 15:19:26,pour,,,2020.1.2,gp:AOqpTOGKK0l7eQ0uKBBaPEPTvOgAQNvBh0nD0118p36gmLg-d_vPXlblcJLW4alYhQOclUblYwuKWaJa-vEGMQ,1,0,https://play-lh.googleusercontent.com/a/AATXAJyMqK9d7bus2CRNlXKJ3cnX0pRz0-evJc8azCjO=mo,Nada Taia,1,0
2020-09-01 08:56:04,tman,,,2020.8.1,gp:AOqpTOE-92ysjjQzyy8QFPkyr8NKAQNygl7_vKmavN2Pvc9cslZDzNSU5Fi2GVaf9XOUAa6h7JaC2Bsxqf4zmw,4,0,https://play-lh.googleusercontent.com/a/AATXAJykyjJ_yYODEGAl_tvOD67ae4_S-JaYtzguaVDC=mo,Ramy May,0,0
2020-08-18 03:23:24,woww,,,2020.7.1,gp:AOqpTOE9rvQw07ulhnZXad0_DMI21tCp9x6lWjNDbCnj2UR1FHGqK405CPS_U378tIxb5QHeHuoLh9TvC-q6cw,5,0,https://play-lh.googleusercontent.com/a-/AOh14GgFiBAp2c1iy3ZPyL6DEcyOmcr93TO1UQ-rOjZhzA,Bassant Mahgoob,0,0
2020-08-23 02:38:57,gamf,,,2020.4.3,gp:AOqpTOGf0AmsMo18xUF4_bq66gLW0SK9Hy73mZ9mJtLThZeddUjc6gxJdBBKR0VGteJ-Q1ugXun-N_OKvEJ47w,1,0,https://play-lh.googleusercontent.com/a-/AOh14GgA68_UpwbBogmB6pKZYqgQV5fmMtB9W9MwGgiu,Mahmoud Tamer,2,0
2020-08-20 19:42:20,gg .,,,2020.6.2,gp:AOqpTOG79lPbpH3_kBKhhLkL1L7zwSOuLwMFFtooYPTPrY06hiU8E3ZeUowxyV_O8q8V4fis_DPvm0_nJrBhHA,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gie0zfYDiINcyLOGHgzYLlJ-Q9tgYifjLpBTND39g,SKILZ,2,0
2021-07-13 19:31:35,yooo,,,2021.5.2,gp:AOqpTOECmyXWRYG5vd8TTNcb5JZ4_DjANrk6Ib1qG7OjXzpaHwMBmhdbjqTqFoOAylbwLLfIFcK_Nu2kp-_7xQ,5,0,https://play-lh.googleusercontent.com/a/AATXAJxUvrc5YWBfxUQNCam-p9m3e3JdsGytJfGtG0JO=mo,Aya Ashraf,2,0
2021-06-10 02:16:19,khra,,,2021.4.2,gp:AOqpTOE1C_xrJFQe6XN1-QvkbY_IiZe9CD3s3ykRpw0FHz9oKAl1q76Gmg3M2alrxtnHqDeX5_suj311RLbkzw,1,0,https://play-lh.googleusercontent.com/a-/AOh14GgSGeKHBQRHSy_MxitXl_79BQPhTvWSzYvt8MuAAg,A2Z Games,1,0
2021-12-23 21:42:46,high,,,,gp:AOqpTOEPWNKyRn2zZthHuqsgmN5puT-ZLgmF4LMcmFY7kuMIR0gmEQyL2AtkDv81UY0-velk3-GlRN56a0ICog,4,0,https://play-lh.googleusercontent.com/a/AATXAJzKukFh1L1w6XbqqyxrKNc9e7XaBiE7kQ8mHJFf=mo,Badeaa Sh,0,0
2020-09-17 10:47:39,thks,,,,gp:AOqpTOG68nrQCwA8KlP02pFrfB603ftsPPk3SWorW8Uyhd74_7TN17WIMR2BGHxunELIqMcMlFJ91c-dM9941A,4,0,https://play-lh.googleusercontent.com/a-/AOh14Gi-dx2NVpzRTf_Bbjd0aUOSoJWFExQ5vfInGYVQ9g,osama elsafty,0,0
2020-09-02 04:07:03,ggbb,,,2020.8.1,gp:AOqpTOGHA8pnYq2VfaEa73EIjSYRc14fAdMcOjIkJUPXU-jPnjr4auPMcpFrLKTvOmNuT0LIuIwxC5zrvGlebg,5,0,https://play-lh.googleusercontent.com/a/AATXAJzpxqMQH3aEodUeTrkVU7nTHrsUoLKF3Ip_9mUz=mo,MiDo Official,2,0
2020-05-11 15:29:04,iove,,,2020.4.3,gp:AOqpTOFxksP5a2Uo8Xi8J7bYrWc9VOQ_E7BXRd3-v62kdBPYwpcJsbFbuxndmPAEjpyhfFjHF1BJOZXrg3eP6Q,5,0,https://play-lh.googleusercontent.com/a/AATXAJz9PTQE7OZA_jPh4MhXl-RJ2mb5o2AGzkQUfAjy=mo,ahmed sayedabdelkader,0,0
2021-06-23 16:44:05,sh**,,,2021.2.2,gp:AOqpTOFt09aaay6RiLd-I7Dx_kyxcKGLGBDx99_JC4_5dtTy3fmdl6hzoCh1UkKgHOj9ffWgfZvFnsxQRjDg0Q,1,0,https://play-lh.googleusercontent.com/a/AATXAJzd-46F9TZ5aD5TpBeeHfneyGlbnfFD-yVKaBRQ=mo,H _,1,0
2021-07-28 22:35:49,helw,,,2021.7.1,gp:AOqpTOEKqFpLDmFpDVTjfYr1BDydijFbxO_VV2vLfDffrZ_MAbiJ8yGXMFRlYURsyD6Oa62_LCHepBu6Y3lcNQ,5,0,https://play-lh.googleusercontent.com/a/AATXAJzsLTrCSwsU-ngWJNgFwSeuevYsrspeo62LwR34=mo,Aya mousa,0,0
2021-09-07 13:40:40,sick,,,2021.8.3,gp:AOqpTOE2sWaBYr3QE4f4YMpmgLv4Tz7LLFzQKMHzk-5xYBM-gi7m2HzMJK3G-Z9I0OZy6EXSwO4ViAE3M79rIg,1,0,https://play-lh.googleusercontent.com/a/AATXAJzBn7XodBtN92wbwHEAwiroHK4CCNittaZm3bSPqg=mo,Sky Line,2,0
2021-09-11 11:57:26,goid,,,2021.8.3,gp:AOqpTOG8R5CiOaD622LEHGvM0A3k72EbsslqRQ97o881KvykYO3YK2OJogwOxeg3LawXKu8d2foWbQsM-EWj-w,5,0,https://play-lh.googleusercontent.com/a-/AOh14GhJNgRIeYX2Vg6GY487f7_FzGXGFvImuFTqGXu7yb4,Abdallah Maka abo okasha,0,0
2021-12-29 20:36:13,fine,,,2021.5.2,gp:AOqpTOFe095cbDdacEq4KRfDjjefUcCa4wgGq6ZGOgRXAe3yabLbUAElfZuqKkyev4kMVygm3QFha1VYwYrT8A,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gh3SeytcA6XZXuoUsZEhWVVMebVAiyAxm2gPjgZNA,sami raaof,0,0
2021-09-12 21:24:47,waaw,,,2021.8.3,gp:AOqpTOGEoYIz9I0yeCV-sU0AgKQ3y8ckqJbgultqeFbHvYRGmKDkq1hGb_cJqJfy32cATUExzyGYziyW2G7ydA,5,0,https://play-lh.googleusercontent.com/a/AATXAJxojj2rUISRCWi2XyUcOTkZOcnGmuGqsqdYTmBU=mo,Bose Khaled Khaled,0,0
2020-07-12 09:17:44,osam,,,2020.6.2,gp:AOqpTOGDAOnDB-cOBWqFGvN4pfuZIZqcIeU2E64bChKQHUWTRhZyc7Zv9QIjW20lJCez8S91FyMGpPJ3bU4s5w,5,0,https://play-lh.googleusercontent.com/a/AATXAJxHvqjPTzgJ7xWg1_91RNHa-s54g9pkoWpTTSW7=mo,سيد الجزار,2,0
